county,reportTypeCode,reportType,reportNumber,correctionReportnumber,precinctsReporting,precinctsTotal,precinctsReportingPercent,voterTurnout,totalRegisteredVoters,voterTurnoutPercentage,firstReportTimestamp,lastReportTimestamp,statusFirstReportTimestamp,statusLastReportTimestamp,countyLink,countyName,timestamp,download_timestamp
37,R,R,0,0,0,1825,0.0,841135,1970788,42.7,202109142005,202109142253,Sep 14<br />8:05 p.m.,Sep 14<br />10:53 p.m.,https://www.sdvote.com/content/rov/en/elections/election_information.html,San Diego,"September 14, 2021, 10:53 p.m.",2021-09-15T05:59:22+00:00
39,F,SF,0,0,269,269,100.0,121246,380844,31.8,202109142019,202109142252,Sep 14<br />8:19 p.m.,Sep 14<br />10:52 p.m.,https://www.sjgov.org/department/rov/info/election_information,San Joaquin,"September 14, 2021, 10:52 p.m.",2021-09-15T05:59:22+00:00
59,R,R,0,0,10759,18185,59.2,8620898,22057610,39.1,202109142001,202109142256,Sep 14<br />8:01 p.m.,Sep 14<br />10:56 p.m.,,Statewide,"September 14, 2021, 10:56 p.m.",2021-09-15T05:59:22+00:00
14,F,SF,0,0,20,20,100.0,4974,11063,45.0,202109142024,202109142258,Sep 14<br />8:24 p.m.,Sep 14<br />10:58 p.m.,https://elections.inyocounty.us/,Inyo,"September 14, 2021, 10:58 p.m.",2021-09-15T06:05:20+00:00
28,F,SF,0,0,191,191,100.0,37728,84814,44.5,202109142001,202109142257,Sep 14<br />8:01 p.m.,Sep 14<br />10:57 p.m.,http://www.countyofnapa.org/Elections/,Napa,"September 14, 2021, 10:57 p.m.",2021-09-15T06:05:20+00:00
42,R,R,0,0,57,115,49.6,103337,238548,43.3,202109142011,202109142301,Sep 14<br />8:11 p.m.,Sep 14<br />11:01 p.m.,https://countyofsb.org/care/elections/voting/upcoming/september-14-2021.sbc,Santa Barbara,"September 14, 2021, 11:01 p.m.",2021-09-15T06:05:20+00:00
44,R,R,0,0,40,85,47.1,73668,169744,43.4,202109142057,202109142259,Sep 14<br />8:57 p.m.,Sep 14<br />10:59 p.m.,"https://www.votescount.us/Home/Elections/September14,2021GubernatorialRecallElection.aspx",Santa Cruz,"September 14, 2021, 10:59 p.m.",2021-09-15T06:05:20+00:00
47,F,SF,0,0,54,54,100.0,14128,29162,48.4,202109142049,202109142259,Sep 14<br />8:49 p.m.,Sep 14<br />10:59 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 14, 2021, 10:59 p.m.",2021-09-15T06:05:20+00:00
59,R,R,0,0,10819,18185,59.5,8626216,22057610,39.1,202109142001,202109142301,Sep 14<br />8:01 p.m.,Sep 14<br />11:01 p.m.,,Statewide,"September 14, 2021, 11:01 p.m.",2021-09-15T06:05:20+00:00
25,F,SF,0,0,21,21,100.0,3211,5260,61.0,202109142047,202109142302,Sep 14<br />8:47 p.m.,Sep 14<br />11:02 p.m.,http://www.co.modoc.ca.us/departments/elections/current_election.php,Modoc,"September 14, 2021, 11:02 p.m.",2021-09-15T06:09:24+00:00
30,U,U,0,0,1801,1801,100.0,874725,1807543,48.4,202109142013,202109142303,Sep 14<br />8:13 p.m.,Sep 14<br />11:03 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 14, 2021, 11:03 p.m.",2021-09-15T06:09:24+00:00
41,R,R,0,0,0,338,0.0,216075,440809,49.0,202109142011,202109142303,Sep 14<br />8:11 p.m.,Sep 14<br />11:03 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 14, 2021, 11:03 p.m.",2021-09-15T06:09:24+00:00
43,F,SF,0,0,509,509,100.0,486230,1012905,48.0,202109142005,202109142303,Sep 14<br />8:05 p.m.,Sep 14<br />11:03 p.m.,https://sccvote.sccgov.org/elections/september-14-2021-california-gubernatorial-recall-election,Santa Clara,"September 14, 2021, 11:03 p.m.",2021-09-15T06:09:24+00:00
45,R,R,0,0,75,98,76.5,43688,113287,38.6,202109142057,202109142306,Sep 14<br />8:57 p.m.,Sep 14<br />11:06 p.m.,https://www.elections.co.shasta.ca.us/california-gubernatorial-recall-election-september-14-2021/,Shasta,"September 14, 2021, 11:06 p.m.",2021-09-15T06:09:24+00:00
59,R,R,0,0,10858,18185,59.7,8684246,22057610,39.4,202109142001,202109142306,Sep 14<br />8:01 p.m.,Sep 14<br />11:06 p.m.,,Statewide,"September 14, 2021, 11:06 p.m.",2021-09-15T06:09:24+00:00
7,F,SF,0,0,958,958,100.0,349970,708401,49.4,202109142025,202109142307,Sep 14<br />8:25 p.m.,Sep 14<br />11:07 p.m.,https://www.cocovote.us/election/california-gubernatorial-recall-election/#Election,Contra Costa,"September 14, 2021, 11:07 p.m.",2021-09-15T06:15:21+00:00
27,R,R,0,0,0,188,0.0,83824,210325,39.9,202109142017,202109142311,Sep 14<br />8:17 p.m.,Sep 14<br />11:11 p.m.,https://www.montereycountyelections.us/election-description/e/125,Monterey,"September 14, 2021, 11:11 p.m.",2021-09-15T06:15:21+00:00
38,F,SF,0,0,611,611,100.0,268285,503841,53.2,202109142015,202109142311,Sep 14<br />8:15 p.m.,Sep 14<br />11:11 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 14, 2021, 11:11 p.m.",2021-09-15T06:15:21+00:00
52,F,SF,0,0,33,33,100.0,7775,37603,20.7,202109142036,202109142308,Sep 14<br />8:36 p.m.,Sep 14<br />11:08 p.m.,http://www.co.tehama.ca.us/gov-departments/elections,Tehama,"September 14, 2021, 11:08 p.m.",2021-09-15T06:15:21+00:00
59,R,R,0,0,11827,18185,65.0,8707946,22057610,39.5,202109142001,202109142311,Sep 14<br />8:01 p.m.,Sep 14<br />11:11 p.m.,,Statewide,"September 14, 2021, 11:11 p.m.",2021-09-15T06:15:21+00:00
10,F,SF,0,0,279,279,100.0,181392,501955,36.1,202109142015,202109142315,Sep 14<br />8:15 p.m.,Sep 14<br />11:15 p.m.,https://www.co.fresno.ca.us/departments/county-clerk-registrar-of-voters/election-races/california-gubernatorial-recall-election-september-14-2021,Fresno,"September 14, 2021, 11:15 p.m.",2021-09-15T06:19:16+00:00
19,U,U,0,0,2799,2799,100.0,2058825,5636409,36.5,202109142009,202109142313,Sep 14<br />8:09 p.m.,Sep 14<br />11:13 p.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 14, 2021, 11:13 p.m.",2021-09-15T06:19:16+00:00
26,F,SF,0,0,12,12,100.0,3630,8035,45.2,202109142125,202109142315,Sep 14<br />9:25 p.m.,Sep 14<br />11:15 p.m.,https://monocounty.ca.gov/elections/page/september-14-2021-california-gubernatorial-recall-election,Mono,"September 14, 2021, 11:15 p.m.",2021-09-15T06:19:16+00:00
56,R,R,0,0,0,697,0.0,225934,509797,44.3,202109142036,202109142315,Sep 14<br />8:36 p.m.,Sep 14<br />11:15 p.m.,https://recorder.countyofventura.org/2021-governor-recall/,Ventura,"September 14, 2021, 11:15 p.m.",2021-09-15T06:19:16+00:00
59,R,R,0,0,12115,18185,66.6,8728954,22057610,39.6,202109142001,202109142315,Sep 14<br />8:01 p.m.,Sep 14<br />11:15 p.m.,,Statewide,"September 14, 2021, 11:15 p.m.",2021-09-15T06:19:16+00:00
4,U,U,0,0,156,156,100.0,67096,124878,53.7,202109142108,202109142318,Sep 14<br />9:08 p.m.,Sep 14<br />11:18 p.m.,https://clerk-recorder.buttecounty.net/elections/archives/eln46/46_eln_main.html,Butte,"September 14, 2021, 11:18 p.m.",2021-09-15T06:25:23+00:00
21,R,R,0,0,103,104,99.0,94541,173763,54.4,202109142011,202109142317,Sep 14<br />8:11 p.m.,Sep 14<br />11:17 p.m.,https://www.marincounty.org/depts/rv/election-info/election-page,Marin,"September 14, 2021, 11:17 p.m.",2021-09-15T06:25:23+00:00
59,R,R,0,0,12192,18185,67.0,8731010,22057610,39.6,202109142001,202109142318,Sep 14<br />8:01 p.m.,Sep 14<br />11:18 p.m.,,Statewide,"September 14, 2021, 11:18 p.m.",2021-09-15T06:25:23+00:00
9,U,U,0,0,103,103,100.0,68623,137856,49.8,202109142029,202109142323,Sep 14<br />8:29 p.m.,Sep 14<br />11:23 p.m.,https://www.edcgov.us/Government/Elections,El Dorado,"September 14, 2021, 11:23 p.m.",2021-09-15T06:29:26+00:00
59,R,R,0,0,12192,18185,67.0,8732391,22057610,39.6,202109142001,202109142323,Sep 14<br />8:01 p.m.,Sep 14<br />11:23 p.m.,,Statewide,"September 14, 2021, 11:23 p.m.",2021-09-15T06:29:26+00:00
1,U,U,0,0,521,521,100.0,343013,948561,36.2,202109142017,202109142329,Sep 14<br />8:17 p.m.,Sep 14<br />11:29 p.m.,https://www.acvote.org/election-information/elections?id=241#,Alameda,"September 14, 2021, 11:29 p.m.",2021-09-15T06:35:20+00:00
24,U,U,0,0,269,269,100.0,35431,122524,28.9,202109142003,202109142329,Sep 14<br />8:03 p.m.,Sep 14<br />11:29 p.m.,https://www.co.merced.ca.us/3697/September-14-2021-California-Gubernatori,Merced,"September 14, 2021, 11:29 p.m.",2021-09-15T06:35:20+00:00
33,R,R,0,0,658,763,86.2,489321,1293324,37.8,202109142019,202109142329,Sep 14<br />8:19 p.m.,Sep 14<br />11:29 p.m.,https://www.voteinfo.net/,Riverside,"September 14, 2021, 11:29 p.m.",2021-09-15T06:35:20+00:00
41,R,R,0,0,0,338,0.0,216661,440809,49.2,202109142011,202109142331,Sep 14<br />8:11 p.m.,Sep 14<br />11:31 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 14, 2021, 11:31 p.m.",2021-09-15T06:35:20+00:00
42,F,SF,0,0,115,115,100.0,105213,238548,44.1,202109142011,202109142329,Sep 14<br />8:11 p.m.,Sep 14<br />11:29 p.m.,https://countyofsb.org/care/elections/voting/upcoming/september-14-2021.sbc,Santa Barbara,"September 14, 2021, 11:29 p.m.",2021-09-15T06:35:20+00:00
59,R,R,0,0,12255,18185,67.4,8762029,22057610,39.7,202109142001,202109142331,Sep 14<br />8:01 p.m.,Sep 14<br />11:31 p.m.,,Statewide,"September 14, 2021, 11:31 p.m.",2021-09-15T06:35:20+00:00
12,R,R,0,0,0,47,0.0,36841,86191,42.7,202109142134,202109142335,Sep 14<br />9:34 p.m.,Sep 14<br />11:35 p.m.,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 11:35 p.m.",2021-09-15T06:39:26+00:00
19,U,U,0,0,2799,2799,100.0,2078055,5636409,36.9,202109142009,202109142333,Sep 14<br />8:09 p.m.,Sep 14<br />11:33 p.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 14, 2021, 11:33 p.m.",2021-09-15T06:39:26+00:00
37,R,R,0,0,0,1825,0.0,859087,1970788,43.6,202109142005,202109142335,Sep 14<br />8:05 p.m.,Sep 14<br />11:35 p.m.,https://www.sdvote.com/content/rov/en/elections/election_information.html,San Diego,"September 14, 2021, 11:35 p.m.",2021-09-15T06:39:26+00:00
50,U,U,0,0,87,87,100.0,103851,282482,36.8,202109142023,202109142336,Sep 14<br />8:23 p.m.,Sep 14<br />11:36 p.m.,https://www.stanvote.com/,Stanislaus,"September 14, 2021, 11:36 p.m.",2021-09-15T06:39:26+00:00
59,R,R,0,0,12255,18185,67.4,8803311,22057610,39.9,202109142001,202109142336,Sep 14<br />8:01 p.m.,Sep 14<br />11:36 p.m.,,Statewide,"September 14, 2021, 11:36 p.m.",2021-09-15T06:39:26+00:00
27,F,SF,0,0,188,188,100.0,84436,210325,40.1,202109142017,202109142339,Sep 14<br />8:17 p.m.,Sep 14<br />11:39 p.m.,https://www.montereycountyelections.us/election-description/e/125,Monterey,"September 14, 2021, 11:39 p.m.",2021-09-15T06:45:18+00:00
59,R,R,0,0,12443,18185,68.4,8803923,22057610,39.9,202109142001,202109142339,Sep 14<br />8:01 p.m.,Sep 14<br />11:39 p.m.,,Statewide,"September 14, 2021, 11:39 p.m.",2021-09-15T06:45:18+00:00
15,R,R,0,0,630,727,86.7,86718,437208,19.8,202109142031,202109142342,Sep 14<br />8:31 p.m.,Sep 14<br />11:42 p.m.,https://kernvote.com/ElectionInformation/CurrentElectionInformation?ElectionID=112,Kern,"September 14, 2021, 11:42 p.m.",2021-09-15T06:49:18+00:00
34,U,U,0,0,602,602,100.0,307850,873180,35.3,202109142009,202109142345,Sep 14<br />8:09 p.m.,Sep 14<br />11:45 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx ,Sacramento,"September 14, 2021, 11:45 p.m.",2021-09-15T06:49:18+00:00
59,R,R,0,0,12639,18185,69.5,8814245,22057610,40.0,202109142001,202109142345,Sep 14<br />8:01 p.m.,Sep 14<br />11:45 p.m.,,Statewide,"September 14, 2021, 11:45 p.m.",2021-09-15T06:49:18+00:00
12,F,SF,0,0,47,47,100.0,37571,86191,43.6,202109142134,202109142349,Sep 14<br />9:34 p.m.,Sep 14<br />11:49 p.m.,https://humboldtgov.org/2944/38189/Statewide-Special-Election-Governor-Reca,Humboldt,"September 14, 2021, 11:49 p.m.",2021-09-15T06:55:34+00:00
13,F,SF,0,0,219,219,100.0,14456,88476,16.3,202109142030,202109142347,Sep 14<br />8:30 p.m.,Sep 14<br />11:47 p.m.,https://elections.imperialcounty.org/,Imperial,"September 14, 2021, 11:47 p.m.",2021-09-15T06:55:34+00:00
24,U,U,0,0,269,269,100.0,36575,122524,29.9,202109142003,202109142347,Sep 14<br />8:03 p.m.,Sep 14<br />11:47 p.m.,https://www.co.merced.ca.us/3697/September-14-2021-California-Gubernatori,Merced,"September 14, 2021, 11:47 p.m.",2021-09-15T06:55:34+00:00
59,R,R,0,0,12722,18185,70.0,8816571,22057610,40.0,202109142001,202109142349,Sep 14<br />8:01 p.m.,Sep 14<br />11:49 p.m.,,Statewide,"September 14, 2021, 11:49 p.m.",2021-09-15T06:55:34+00:00
15,R,R,0,0,630,727,86.7,86718,437208,19.8,202109142031,202109142342,Sep 14<br />8:31 p.m.,Sep 14<br />11:42 p.m.,https://kernvote.com/ElectionInformation/UpcomingElections,Kern,"September 14, 2021, 11:42 p.m.",2021-09-15T06:59:35+00:00
19,U,U,0,0,2799,2799,100.0,2095461,5636409,37.2,202109142009,202109142353,Sep 14<br />8:09 p.m.,Sep 14<br />11:53 p.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 14, 2021, 11:53 p.m.",2021-09-15T06:59:35+00:00
30,U,U,0,0,1801,1801,100.0,885145,1807543,49.0,202109142013,202109142353,Sep 14<br />8:13 p.m.,Sep 14<br />11:53 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 14, 2021, 11:53 p.m.",2021-09-15T06:59:35+00:00
34,U,U,0,0,602,602,100.0,307850,873180,35.3,202109142009,202109142345,Sep 14<br />8:09 p.m.,Sep 14<br />11:45 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx,Sacramento,"September 14, 2021, 11:45 p.m.",2021-09-15T06:59:35+00:00
59,R,R,0,0,12722,18185,70.0,8844397,22057610,40.1,202109142001,202109142353,Sep 14<br />8:01 p.m.,Sep 14<br />11:53 p.m.,,Statewide,"September 14, 2021, 11:53 p.m.",2021-09-15T06:59:35+00:00
48,R,R,0,0,129,187,69.0,117184,262097,44.7,202109142025,202109142357,Sep 14<br />8:25 p.m.,Sep 14<br />11:57 p.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 14, 2021, 11:57 p.m.",2021-09-15T07:05:19+00:00
49,F,SF,0,0,324,324,100.0,144592,304891,47.4,202109142009,202109142359,Sep 14<br />8:09 p.m.,Sep 14<br />11:59 p.m.,https://sonomacounty.ca.gov/CRA/Registrar-of-Voters/Elections/September-14-2021-California-Gubernatorial-Recall-Election/,Sonoma,"September 14, 2021, 11:59 p.m.",2021-09-15T07:05:19+00:00
59,R,R,0,0,13078,18185,71.9,8855010,22057610,40.1,202109142001,202109142359,Sep 14<br />8:01 p.m.,Sep 14<br />11:59 p.m.,,Statewide,"September 14, 2021, 11:59 p.m.",2021-09-15T07:05:19+00:00
36,R,R,0,0,723,1749,41.3,337884,1132989,29.8,202109142027,202109150005,Sep 14<br />8:27 p.m.,Sep 15<br />12:05 a.m.,http://www.sbcountyelections.com/,San Bernardino,"September 15, 2021, 12:05 a.m.",2021-09-15T07:09:25+00:00
44,F,SF,0,0,85,85,100.0,75852,169744,44.7,202109142057,202109150005,Sep 14<br />8:57 p.m.,Sep 15<br />12:05 a.m.,"https://www.votescount.us/Home/Elections/September14,2021GubernatorialRecallElection.aspx",Santa Cruz,"September 15, 2021, 12:05 a.m.",2021-09-15T07:09:25+00:00
59,R,R,0,0,13428,18185,73.8,8873153,22057610,40.2,202109142001,202109150005,Sep 14<br />8:01 p.m.,Sep 15<br />12:05 a.m.,,Statewide,"September 15, 2021, 12:05 a.m.",2021-09-15T07:09:25+00:00
1,U,U,0,0,521,521,100.0,349163,948561,36.8,202109142017,202109150011,Sep 14<br />8:17 p.m.,Sep 15<br />12:11 a.m.,https://www.acvote.org/election-information/elections?id=241#,Alameda,"September 15, 2021, 12:11 a.m.",2021-09-15T07:15:17+00:00
31,F,SF,0,0,265,265,100.0,115884,277153,41.8,202109142015,202109150007,Sep 14<br />8:15 p.m.,Sep 15<br />12:07 a.m.,https://www.placercountyelections.gov/current-elections/,Placer,"September 15, 2021, 12:07 a.m.",2021-09-15T07:15:17+00:00
59,R,R,0,0,13541,18185,74.5,8887269,22057610,40.3,202109142001,202109150011,Sep 14<br />8:01 p.m.,Sep 15<br />12:11 a.m.,,Statewide,"September 15, 2021, 12:11 a.m.",2021-09-15T07:15:17+00:00
19,U,U,0,0,2799,2799,100.0,2120086,5636409,37.6,202109142009,202109150015,Sep 14<br />8:09 p.m.,Sep 15<br />12:15 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 12:15 a.m.",2021-09-15T07:19:15+00:00
48,F,SF,0,0,187,187,100.0,119041,262097,45.4,202109142025,202109150013,Sep 14<br />8:25 p.m.,Sep 15<br />12:13 a.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 15, 2021, 12:13 a.m.",2021-09-15T07:19:15+00:00
50,U,U,0,0,87,87,100.0,106189,282482,37.6,202109142023,202109150013,Sep 14<br />8:23 p.m.,Sep 15<br />12:13 a.m.,https://www.stanvote.com/,Stanislaus,"September 15, 2021, 12:13 a.m.",2021-09-15T07:19:15+00:00
59,R,R,0,0,13599,18185,74.8,8916089,22057610,40.4,202109142001,202109150015,Sep 14<br />8:01 p.m.,Sep 15<br />12:15 a.m.,,Statewide,"September 15, 2021, 12:15 a.m.",2021-09-15T07:19:15+00:00
34,U,U,0,0,602,602,100.0,310020,873180,35.5,202109142009,202109150017,Sep 14<br />8:09 p.m.,Sep 15<br />12:17 a.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx,Sacramento,"September 15, 2021, 12:17 a.m.",2021-09-15T07:25:24+00:00
59,R,R,0,0,13599,18185,74.8,8918259,22057610,40.4,202109142001,202109150017,Sep 14<br />8:01 p.m.,Sep 15<br />12:17 a.m.,,Statewide,"September 15, 2021, 12:17 a.m.",2021-09-15T07:25:24+00:00
34,U,U,0,0,602,602,100.0,310020,873180,35.5,202109142009,202109150017,Sep 14<br />8:09 p.m.,Sep 15<br />12:17 a.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx ,Sacramento,"September 15, 2021, 12:17 a.m.",2021-09-15T07:29:24+00:00
41,F,SF,0,0,338,338,100.0,221194,440809,50.2,202109142011,202109150025,Sep 14<br />8:11 p.m.,Sep 15<br />12:25 a.m.,https://www.smcacre.org/current-election,San Mateo,"September 15, 2021, 12:25 a.m.",2021-09-15T07:29:24+00:00
45,F,SF,0,0,98,98,100.0,46807,113287,41.3,202109142057,202109150023,Sep 14<br />8:57 p.m.,Sep 15<br />12:23 a.m.,https://www.elections.co.shasta.ca.us/california-gubernatorial-recall-election-september-14-2021/,Shasta,"September 15, 2021, 12:23 a.m.",2021-09-15T07:29:24+00:00
57,F,SF,0,0,32,32,100.0,52775,121550,43.4,202109142025,202109150025,Sep 14<br />8:25 p.m.,Sep 15<br />12:25 a.m.,http://www.yoloelections.org/,Yolo,"September 15, 2021, 12:25 a.m.",2021-09-15T07:29:24+00:00
59,R,R,0,0,13961,18185,76.8,8928422,22057610,40.5,202109142001,202109150025,Sep 14<br />8:01 p.m.,Sep 15<br />12:25 a.m.,,Statewide,"September 15, 2021, 12:25 a.m.",2021-09-15T07:29:24+00:00
33,F,SF,0,0,763,763,100.0,502859,1293324,38.9,202109142019,202109150031,Sep 14<br />8:19 p.m.,Sep 15<br />12:31 a.m.,https://www.voteinfo.net/,Riverside,"September 15, 2021, 12:31 a.m.",2021-09-15T07:35:17+00:00
40,F,SF,0,0,93,93,100.0,56490,184744,30.6,202109142027,202109150029,Sep 14<br />8:27 p.m.,Sep 15<br />12:29 a.m.,"https://www.slocounty.ca.gov/Departments/Clerk-Recorder/All-Services/Elections-and-Voting/Elections-Conducted-by-County-of-San-Luis-Obispo/September-14,-2021,-California-Gubernatorial-Recal.aspx",San Luis Obispo,"September 15, 2021, 12:29 a.m.",2021-09-15T07:35:17+00:00
59,R,R,0,0,14136,18185,77.7,8944810,22057610,40.6,202109142001,202109150031,Sep 14<br />8:01 p.m.,Sep 15<br />12:31 a.m.,,Statewide,"September 15, 2021, 12:31 a.m.",2021-09-15T07:35:17+00:00
17,F,SF,0,0,70,70,100.0,9372,37599,24.9,202109142055,202109150034,Sep 14<br />8:55 p.m.,Sep 15<br />12:34 a.m.,http://www.lakecountyca.gov/Government/Directory/ROV/Upcoming/Upcoming.htm,Lake,"September 15, 2021, 12:34 a.m.",2021-09-15T07:39:15+00:00
59,R,R,0,0,14206,18185,78.1,8945332,22057610,40.6,202109142001,202109150034,Sep 14<br />8:01 p.m.,Sep 15<br />12:34 a.m.,,Statewide,"September 15, 2021, 12:34 a.m.",2021-09-15T07:39:15+00:00
19,U,U,0,0,2799,2799,100.0,2148551,5636409,38.1,202109142009,202109150037,Sep 14<br />8:09 p.m.,Sep 15<br />12:37 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 12:37 a.m.",2021-09-15T07:45:25+00:00
23,F,SF,0,0,250,250,100.0,18701,55020,34.0,202109142026,202109150038,Sep 14<br />8:26 p.m.,Sep 15<br />12:38 a.m.,https://www.mendocinocounty.org/government/assessor-county-clerk-recorder-elections/elections/election-candidate-information,Mendocino,"September 15, 2021, 12:38 a.m.",2021-09-15T07:45:25+00:00
59,R,R,0,0,14456,18185,79.5,8973926,22057610,40.7,202109142001,202109150038,Sep 14<br />8:01 p.m.,Sep 15<br />12:38 a.m.,,Statewide,"September 15, 2021, 12:38 a.m.",2021-09-15T07:45:25+00:00
54,F,SF,0,0,83,83,100.0,74129,206752,35.9,202109142034,202109150044,Sep 14<br />8:34 p.m.,Sep 15<br />12:44 a.m.,https://tularecoelections.org/elections/registrar-of-voters/current-election-information/september-14-2021-california-gubernatorial-recall-election/,Tulare,"September 15, 2021, 12:44 a.m.",2021-09-15T07:49:20+00:00
59,R,R,0,0,14539,18185,80.0,8984011,22057610,40.7,202109142001,202109150044,Sep 14<br />8:01 p.m.,Sep 15<br />12:44 a.m.,,Statewide,"September 15, 2021, 12:44 a.m.",2021-09-15T07:49:20+00:00
21,F,SF,0,0,104,104,100.0,94576,173763,54.4,202109142011,202109150051,Sep 14<br />8:11 p.m.,Sep 15<br />12:51 a.m.,https://www.marincounty.org/depts/rv/election-info/election-page,Marin,"September 15, 2021, 12:51 a.m.",2021-09-15T07:55:28+00:00
56,F,SF,0,0,697,697,100.0,237167,509797,46.5,202109142036,202109150050,Sep 14<br />8:36 p.m.,Sep 15<br />12:50 a.m.,https://recorder.countyofventura.org/2021-governor-recall/,Ventura,"September 15, 2021, 12:50 a.m.",2021-09-15T07:55:28+00:00
59,R,R,0,0,15237,18185,83.8,8995279,22057610,40.8,202109142001,202109150051,Sep 14<br />8:01 p.m.,Sep 15<br />12:51 a.m.,,Statewide,"September 15, 2021, 12:51 a.m.",2021-09-15T07:55:28+00:00
19,U,U,0,0,2799,2799,100.0,2178047,5636409,38.6,202109142009,202109150053,Sep 14<br />8:09 p.m.,Sep 15<br />12:53 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 12:53 a.m.",2021-09-15T07:59:18+00:00
59,R,R,0,0,15237,18185,83.8,9024775,22057610,40.9,202109142001,202109150053,Sep 14<br />8:01 p.m.,Sep 15<br />12:53 a.m.,,Statewide,"September 15, 2021, 12:53 a.m.",2021-09-15T07:59:18+00:00
37,F,SF,0,0,1825,1825,100.0,877618,1970788,44.5,202109142005,202109150105,Sep 14<br />8:05 p.m.,Sep 15<br />1:05 a.m.,https://www.sdvote.com/content/rov/en/elections/election_information.html,San Diego,"September 15, 2021, 1:05 a.m.",2021-09-15T08:09:20+00:00
59,R,R,0,0,17062,18185,93.8,9043306,22057610,41.0,202109142001,202109150105,Sep 14<br />8:01 p.m.,Sep 15<br />1:05 a.m.,,Statewide,"September 15, 2021, 1:05 a.m.",2021-09-15T08:09:20+00:00
19,U,U,0,0,2799,2799,100.0,2203599,5636409,39.1,202109142009,202109150115,Sep 14<br />8:09 p.m.,Sep 15<br />1:15 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 1:15 a.m.",2021-09-15T08:19:24+00:00
59,R,R,0,0,17062,18185,93.8,9068858,22057610,41.1,202109142001,202109150115,Sep 14<br />8:01 p.m.,Sep 15<br />1:15 a.m.,,Statewide,"September 15, 2021, 1:15 a.m.",2021-09-15T08:19:24+00:00
15,F,SF,0,0,727,727,100.0,89294,437208,20.4,202109142031,202109150118,Sep 14<br />8:31 p.m.,Sep 15<br />1:18 a.m.,https://kernvote.com/ElectionInformation/CurrentElectionInformation?ElectionID=112,Kern,"September 15, 2021, 1:18 a.m.",2021-09-15T08:25:16+00:00
59,R,R,0,0,17159,18185,94.4,9071434,22057610,41.1,202109142001,202109150118,Sep 14<br />8:01 p.m.,Sep 15<br />1:18 a.m.,,Statewide,"September 15, 2021, 1:18 a.m.",2021-09-15T08:25:16+00:00
15,F,SF,0,0,727,727,100.0,89294,437208,20.4,202109142031,202109150118,Sep 14<br />8:31 p.m.,Sep 15<br />1:18 a.m.,https://kernvote.com/ElectionInformation/UpcomingElections,Kern,"September 15, 2021, 1:18 a.m.",2021-09-15T08:29:21+00:00
19,U,U,0,0,2799,2799,100.0,2234265,5636409,39.6,202109142009,202109150141,Sep 14<br />8:09 p.m.,Sep 15<br />1:41 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 1:41 a.m.",2021-09-15T08:45:19+00:00
59,R,R,0,0,17159,18185,94.4,9102100,22057610,41.3,202109142001,202109150141,Sep 14<br />8:01 p.m.,Sep 15<br />1:41 a.m.,,Statewide,"September 15, 2021, 1:41 a.m.",2021-09-15T08:45:19+00:00
36,R,R,0,0,1017,1749,58.1,373844,1132989,33.0,202109142027,202109150205,Sep 14<br />8:27 p.m.,Sep 15<br />2:05 a.m.,http://www.sbcountyelections.com/,San Bernardino,"September 15, 2021, 2:05 a.m.",2021-09-15T09:09:19+00:00
59,R,R,0,0,17453,18185,96.0,9138060,22057610,41.4,202109142001,202109150205,Sep 14<br />8:01 p.m.,Sep 15<br />2:05 a.m.,,Statewide,"September 15, 2021, 2:05 a.m.",2021-09-15T09:09:19+00:00
